#Num	#Type	#Forme	#POS	#Lemme	#POS	#MORPH	#REL(ID_Gouv)	#PAUSE
36885	forme	actualité	NC	actualité	NC	n=s|g=f	PREP(36883)	_
36886	delim	 	BLANK	BLANK	_	_	_	_
36887	delim	,	PONCT	,	_	_	_	_
36888	delim	 	BLANK	BLANK	_	_	_	_
36889	forme	la	DET	la	DET	n=s|g=f	DET(36891)	_
36890	delim	 	BLANK	BLANK	_	_	_	_
36891	forme	Grèce	NPP	Grèce	NPP	n=s|g=f	SUJ(36893)	_
36892	delim	 	BLANK	BLANK	_	_	_	_
36893	forme	a	V	avoir	V	n=s|t=P|p=3	SUB(36869)	_
36894	delim	 	BLANK	BLANK	_	_	_	_
36895	forme	pendant	P	pendant	P	_	MOD(36893)	_
36896	delim	 	BLANK	BLANK	_	_	_	_
36897	forme	longtemps	ADV	longtemps	ADV	_	MOD(36901)	_
36898	delim	 	BLANK	BLANK	_	_	_	_
36899	forme	un	DET	un	DET	n=s|g=m	DET(36901)	_
36900	delim	 	BLANK	BLANK	_	_	_	_
36901	forme	sujet	NC	sujet	NC	n=s|g=m	PREP(36895)	_
36902	delim	 	BLANK	BLANK	_	_	_	_
36903	forme	de	P	de	P	_	MOD(36893)	_
36904	delim	 	BLANK	BLANK	_	_	_	_
36905	forme	discorde	NC	discorde	NC	n=s|g=f	PREP(36903)	_
36906	delim	 	BLANK	BLANK	_	_	_	_
36907	forme	pour	P	pour	P	_	MOD(36893)	_
36908	delim	 	BLANK	BLANK	_	_	_	_
36909	forme	les	DET	les	DET	n=p	DET(36911)	_
36910	delim	 	BLANK	BLANK	_	_	_	_
36911	forme	pays	NC	pays	NC	g=m	PREP(36907)	_
36912	delim	 	BLANK	BLANK	_	_	_	_
36913	forme	de	P	de	P	_	MOD(36893)	_
36914	delim	 	BLANK	BLANK	_	_	_	_
36915	forme	l'	DET	le	DET	n=s	DET(36917)	_
36916	delim	 	BLANK	BLANK	_	_	_	_
36917	forme	Union	NC	union	NC	n=s|g=f	PREP(36913)	_
36918	delim	 	BLANK	BLANK	_	_	_	_
36919	forme	Européenne	NPP	_	NPP	_	MOD(36917)	_
36920	delim	 	BLANK	BLANK	_	_	_	_
36921	delim	.	PONCT	.	_	_	_	_
36922	delim	 	BLANK	BLANK	_	_	_	_
36923	delim	§	DELIM	§	_	_	_	_
36924	delim	 	BLANK	BLANK	_	_	_	_
36925	forme	Fallait	V	falloir	V	n=s|t=I|p=3	ROOT	_
36926	delim	 	BLANK	BLANK	_	_	_	_
36927	forme	#NAME?	CLS	il	CLS	n=s|g=m|p=3	SUJ(36925)	_
36928	delim	 	BLANK	BLANK	_	_	_	_
36929	forme	ou	CC	ou	CC	_	COORD(36925)	_
36930	delim	 	BLANK	BLANK	_	_	_	_
36931	forme	non	ADV	non	ADV	_	MOD(36933)	_
36932	delim	 	BLANK	BLANK	_	_	_	_
36933	forme	faire	VINF	faire	VINF	t=W	DEP_COORD(36929)	_
36934	delim	 	BLANK	BLANK	_	_	_	_
36935	forme	sortir	VINF	sortir	VINF	t=W	OBJ(36933)	_
36936	delim	 	BLANK	BLANK	_	_	_	_
36937	forme	ce	DET	ce	DET	n=s|g=m	DET(36939)	_
36938	delim	 	BLANK	BLANK	_	_	_	_
36939	forme	pays	NC	pays	NC	g=m	OBJ(36935)	_
36940	delim	 	BLANK	BLANK	_	_	_	_
36941	forme	de	P	de	P	_	MOD(36933)	_
36942	delim	 	BLANK	BLANK	_	_	_	_
36943	forme	l'	DET	le	DET	n=s	DET(36945)	_
36944	delim	 	BLANK	BLANK	_	_	_	_
36945	forme	Union	NC	union	NC	n=s|g=f	PREP(36941)	_
36946	delim	 	BLANK	BLANK	_	_	_	_
36947	forme	Européenne	NPP	_	NPP	_	MOD(36945)	_
36948	delim	 	BLANK	BLANK	_	_	_	_
36949	delim	?	PONCT	?	_	_	_	_
36950	delim	 	BLANK	BLANK	_	_	_	_
36951	delim	§	DELIM	§	_	_	_	_
36952	delim	 	BLANK	BLANK	_	_	_	_
36953	forme	C'	CLS	ce	CLS	_	SUJ(36955)	_
36954	delim	 	BLANK	BLANK	_	_	_	_
36955	forme	est	V	être	V	n=s|t=P|p=3	ROOT	_
36956	delim	 	BLANK	BLANK	_	_	_	_
36957	forme	en	P	en	P	_	MOD(36955)	_
36958	delim	 	BLANK	BLANK	_	_	_	_
36959	forme	partant	VPR	partir	VPR	t=G	PREP(36957)	_
36960	delim	 	BLANK	BLANK	_	_	_	_
36961	forme	du	P+D	de	P+D	n=s|g=m	MOD(36959)	_
36962	delim	 	BLANK	BLANK	_	_	_	_
36963	forme	principe	NC	principe	NC	n=s|g=m	PREP(36961)	_
36964	delim	 	BLANK	BLANK	_	_	_	_
36965	forme	que	PROREL	que	PROREL	_	MOD(36973)	_
36966	delim	 	BLANK	BLANK	_	_	_	_
36967	forme	l'	DET	le	DET	n=s	DET(36969)	_
36968	delim	 	BLANK	BLANK	_	_	_	_
36969	forme	Union	NC	union	NC	n=s|g=f	SUJ(36973)	_
36970	delim	 	BLANK	BLANK	_	_	_	_
36971	forme	Européenne	NPP	_	NPP	_	MOD(36969)	_
36972	delim	 	BLANK	BLANK	_	_	_	_
36973	forme	voulait	V	vouloir	V	n=s|t=I|p=3	MOD(36955)	_
36974	delim	 	BLANK	BLANK	_	_	_	_
36975	forme	se	CLR	se	CLR	n=p,s|p=3	AFF(36977)	_
36976	delim	 	BLANK	BLANK	_	_	_	_
36977	forme	débarrasser	VINF	débarrasser	VINF	t=W	OBJ(36973)	_
36978	delim	 	BLANK	BLANK	_	_	_	_
36979	forme	de	P	de	P	_	MOD(36977)	_
36980	delim	 	BLANK	BLANK	_	_	_	_
36981	forme	la	DET	la	DET	n=s|g=f	DET(36983)	_
36982	delim	 	BLANK	BLANK	_	_	_	_
36983	forme	Grèce	NPP	Grèce	NPP	n=s|g=f	PREP(36979)	_
36984	delim	 	BLANK	BLANK	_	_	_	_
36985	forme	j'	CLS	je	CLS	n=s|p=1	SUJ(36989)	_
36986	delim	 	BLANK	BLANK	_	_	_	_
36987	forme	ai	V	avoir	V	n=s|t=P|p=1	AUX_TPS(36989)	_
36988	delim	 	BLANK	BLANK	_	_	_	_
36989	forme	écris	V	écrire	V	n=s|t=P|p=1,2	MOD(36955)	_
36990	delim	 	BLANK	BLANK	_	_	_	_
36991	forme	ce	DET	ce	DET	n=s|g=m	DET(36993)	_
36992	delim	 	BLANK	BLANK	_	_	_	_
36993	forme	pastiche	NC	pastiche	NC	n=s|g=m	OBJ(36989)	_
36994	delim	 	BLANK	BLANK	_	_	_	_
36995	delim	.	PONCT	.	_	_	_	_
36996	delim	 	BLANK	BLANK	_	_	_	_
36997	delim	§	DELIM	§	_	_	_	_
36998	delim	 	BLANK	BLANK	_	_	_	_
36999	forme	J'	CLS	je	CLS	n=s|p=1	SUJ(37005)	_
37000	delim	 	BLANK	BLANK	_	_	_	_
37001	forme	ai	V	avoir	V	n=s|t=P|p=1	AUX_TPS(37005)	_
37002	delim	 	BLANK	BLANK	_	_	_	_
37003	forme	donc	ADV	donc	ADV	_	MOD(37005)	_
37004	delim	 	BLANK	BLANK	_	_	_	_
37005	forme	écris	V	écrire	V	n=s|t=P|p=1,2	ROOT	_
37006	delim	 	BLANK	BLANK	_	_	_	_
37007	forme	une	DET	une	DET	n=s|g=f	DET(37009)	_
37008	delim	 	BLANK	BLANK	_	_	_	_
37009	forme	annonce	NC	annonce	NC	n=s|g=f	OBJ(37005)	_
37010	delim	 	BLANK	BLANK	_	_	_	_
37011	forme	indiquant	VPR	indiquer	VPR	t=G	MOD(37005)	_
37012	delim	 	BLANK	BLANK	_	_	_	_
37013	forme	que	CS	que	CS	_	OBJ(37011)	_
37014	delim	 	BLANK	BLANK	_	_	_	_
37015	forme	l'	DET	le	DET	n=s	DET(37017)	_
37016	delim	 	BLANK	BLANK	_	_	_	_
37017	forme	Union	NC	union	NC	n=s|g=f	SUJ(37023)	_
37018	delim	 	BLANK	BLANK	_	_	_	_
37019	forme	Européenne	NPP	_	NPP	_	MOD(37017)	_
37020	delim	 	BLANK	BLANK	_	_	_	_
37021	forme	cherchait	V	chercher	V	n=s|t=I|p=3	MOD(37023)	_
37022	delim	 	BLANK	BLANK	_	_	_	_
37023	forme	a	V	avoir	V	n=s|t=P|p=3	SUB(37013)	_
37024	delim	 	BLANK	BLANK	_	_	_	_
37025	forme	vendre	VINF	vendre	VINF	t=W	OBJ(37023)	_
37026	delim	 	BLANK	BLANK	_	_	_	_
37027	forme	la	DET	la	DET	n=s|g=f	DET(37029)	_
37028	delim	 	BLANK	BLANK	_	_	_	_
37029	forme	Grèce	NPP	Grèce	NPP	n=s|g=f	OBJ(37025)	_
37030	delim	 	BLANK	BLANK	_	_	_	_
37031	forme	pour	P	pour	P	_	MOD(37025)	_
37032	delim	 	BLANK	BLANK	_	_	_	_
37033	forme	évacuer	VINF	évacuer	VINF	t=W	PREP(37031)	_
37034	delim	 	BLANK	BLANK	_	_	_	_
37035	forme	le	DET	le	DET	n=s|g=m	DET(37037)	_
37036	delim	 	BLANK	BLANK	_	_	_	_
37037	forme	problème	NC	problème	NC	n=s|g=m	OBJ(37033)	_
37038	delim	 	BLANK	BLANK	_	_	_	_
37039	forme	et	CC	et	CC	_	COORD(37025)	_
37040	delim	 	BLANK	BLANK	_	_	_	_
37041	forme	les	DET	les	DET	n=p	DET(37043)	_
37042	delim	 	BLANK	BLANK	_	_	_	_
37043	forme	discordes	NC	discorde	NC	n=p|g=f	DEP_COORD(37039)	_
37044	delim	 	BLANK	BLANK	_	_	_	_
37045	forme	que	CS	que	CS	_	MOD(37023)	_
37046	delim	 	BLANK	BLANK	_	_	_	_
37047	forme	cette	DET	cette	DET	n=s|g=f	DET(37049)	_
37048	delim	 	BLANK	BLANK	_	_	_	_
37049	forme	situation	NC	situation	NC	n=s|g=f	SUJ(37051)	_
37050	delim	 	BLANK	BLANK	_	_	_	_
37051	forme	créait	V	créer	V	n=s|t=I|p=3	SUB(37045)	_
37052	delim	 	BLANK	BLANK	_	_	_	_
37053	delim	.	PONCT	.	_	_	_	_
37054	delim	 	BLANK	BLANK	_	_	_	_
37055	delim	§	DELIM	§	_	_	_	_
37056	delim	 	BLANK	BLANK	_	_	_	_
37057	forme	J'	CLS	je	CLS	n=s|p=1	SUJ(37059)	_
37058	delim	 	BLANK	BLANK	_	_	_	_
37059	forme	ai	V	avoir	V	n=s|t=P|p=1	ROOT	_
37060	delim	 	BLANK	BLANK	_	_	_	_
37061	forme	donc	ADV	donc	ADV	_	MOD(37059)	_
37062	delim	 	BLANK	BLANK	_	_	_	_
37063	forme	créer	VINF	créer	VINF	t=W	OBJ(37059)	_
37064	delim	 	BLANK	BLANK	_	_	_	_
37065	forme	une	DET	une	DET	n=s|g=f	DET(37067)	_
37066	delim	 	BLANK	BLANK	_	_	_	_
37067	forme	pastiche	NC	pastiche	NC	n=s|g=m	OBJ(37063)	_
37068	delim	 	BLANK	BLANK	_	_	_	_
37069	forme	d'	P	de	P	_	DEP(37067)	_
37070	delim	 	BLANK	BLANK	_	_	_	_
37071	forme	annonce	NC	annonce	NC	n=s|g=f	PREP(37069)	_
37072	delim	 	BLANK	BLANK	_	_	_	_
37073	forme	de	P	de	P	_	MOD(37063)	_
37074	delim	 	BLANK	BLANK	_	_	_	_
37075	forme	vente	NC	vente	NC	n=s|g=f	PREP(37073)	_
37076	delim	 	BLANK	BLANK	_	_	_	_
37077	forme	d'	P	de	P	_	MOD(37063)	_
37078	delim	 	BLANK	BLANK	_	_	_	_
37079	forme	appartement	NC	appartement	NC	n=s|g=m	PREP(37077)	_
37080	delim	 	BLANK	BLANK	_	_	_	_
37081	forme	en	P	en	P	_	MOD(37063)	_
37082	delim	 	BLANK	BLANK	_	_	_	_
37083	forme	créant	VPR	créer	VPR	t=G	PREP(37081)	_
37084	delim	 	BLANK	BLANK	_	_	_	_
37085	forme	une	DET	une	DET	n=s|g=f	DET(37087)	_
37086	delim	 	BLANK	BLANK	_	_	_	_
37087	forme	annonce	NC	annonce	NC	n=s|g=f	OBJ(37083)	_
37088	delim	 	BLANK	BLANK	_	_	_	_
37089	forme	de	P	de	P	_	DEP(37087)	_
37090	delim	 	BLANK	BLANK	_	_	_	_
37091	forme	vente	NC	vente	NC	n=s|g=f	PREP(37089)	_
37092	delim	 	BLANK	BLANK	_	_	_	_
37093	forme	de	P	de	P	_	MOD(37083)	_
37094	delim	 	BLANK	BLANK	_	_	_	_
37095	forme	la	DET	la	DET	n=s|g=f	DET(37097)	_
37096	delim	 	BLANK	BLANK	_	_	_	_
37097	forme	Grèce	NPP	Grèce	NPP	n=s|g=f	PREP(37093)	_
37098	delim	 	BLANK	BLANK	_	_	_	_
37099	delim	.	PONCT	.	_	_	_	_
37100	delim	 	BLANK	BLANK	_	_	_	_
37101	delim	§	DELIM	§	_	_	_	_
37102	delim	 	BLANK	BLANK	_	_	_	_
37103	forme	Pour	P	pour	P	_	MOD(37115)	_
37104	delim	 	BLANK	BLANK	_	_	_	_
37105	forme	ce	PRO	ce	PRO	n=s	OBJ(37107)	_
37106	delim	 	BLANK	BLANK	_	_	_	_
37107	forme	faire	VINF	faire	VINF	t=W	PREP(37103)	_
37108	delim	 	BLANK	BLANK	_	_	_	_
37109	delim	,	PONCT	,	_	_	_	_
37110	delim	 	BLANK	BLANK	_	_	_	_
37111	forme	j'	CLS	je	CLS	n=s|p=1	SUJ(37115)	_
37112	delim	 	BLANK	BLANK	_	_	_	_
37113	forme	ai	V	avoir	V	n=s|t=P|p=1	AUX_TPS(37115)	_
37114	delim	 	BLANK	BLANK	_	_	_	_
37115	forme	essayé	VPP	essayer	VPP	n=s|g=m|t=K	ROOT	_
37116	delim	 	BLANK	BLANK	_	_	_	_
37117	forme	de	P	de	P	_	MOD(37115)	_
37118	delim	 	BLANK	BLANK	_	_	_	_
37119	forme	reproduire	VINF	reproduire	VINF	t=W	PREP(37117)	_
37120	delim	 	BLANK	BLANK	_	_	_	_
37121	forme	au	P+D	à	P+D	n=s|g=m	MOD(37115)	_
37122	delim	 	BLANK	BLANK	_	_	_	_
37123	forme	mieux	ADV	mieux	ADV	_	MOD(37115)	_
37124	delim	 	BLANK	BLANK	_	_	_	_
37125	forme	la	DET	la	DET	n=s|g=f	DET(37127)	_
37126	delim	 	BLANK	BLANK	_	_	_	_
37127	forme	structure	NC	structure	NC	n=s|g=f	OBJ(37115)	_
37128	delim	 	BLANK	BLANK	_	_	_	_
37129	forme	de	P	de	P	_	MOD(37115)	_
37130	delim	 	BLANK	BLANK	_	_	_	_
37131	forme	l'	DET	le	DET	n=s	DET(37133)	_
37132	delim	 	BLANK	BLANK	_	_	_	_
37133	forme	annonce	NC	annonce	NC	n=s|g=f	PREP(37129)	_
37134	delim	 	BLANK	BLANK	_	_	_	_
37135	forme	d'	P	de	P	_	MOD(37115)	_
37136	delim	 	BLANK	BLANK	_	_	_	_
37137	forme	origine	NC	origine	NC	n=s|g=f	PREP(37135)	_
37138	delim	 	BLANK	BLANK	_	_	_	_
37139	delim	.	PONCT	.	_	_	_	_
37140	delim	 	BLANK	BLANK	_	_	_	_
37141	delim	§	DELIM	§	_	_	_	_
37142	delim	 	BLANK	BLANK	_	_	_	_
37143	forme	Le	DET	le	DET	n=s|g=m	DET(37145)	_
37144	delim	 	BLANK	BLANK	_	_	_	_
37145	forme	texte	NC	texte	NC	n=s|g=m	SUJ(37149)	_
37146	delim	 	BLANK	BLANK	_	_	_	_
37147	forme	est	V	être	V	n=s|t=P|p=3	AUX_TPS(37149)	_
37148	delim	 	BLANK	BLANK	_	_	_	_
37149	forme	centré	VPP	centrer	VPP	n=s|g=m|t=K	ROOT	_
37150	delim	 	BLANK	BLANK	_	_	_	_
37151	delim	,	PONCT	,	_	_	_	_
37152	delim	 	BLANK	BLANK	_	_	_	_
37153	forme	les	DET	les	DET	n=p	DET(37155)	_
37154	delim	 	BLANK	BLANK	_	_	_	_
37155	forme	informations	NC	information	NC	n=p|g=f	OBJ(37149)	_
37156	delim	 	BLANK	BLANK	_	_	_	_
37157	forme	principales	ADJ	principal	ADJ	n=p|g=f	MOD(37155)	_
37158	delim	 	BLANK	BLANK	_	_	_	_
37159	forme	sont	V	être	V	n=p|t=P|p=3	MOD(37149)	_
37160	delim	 	BLANK	BLANK	_	_	_	_
37161	forme	en	P	en	P	_	ATS(37159)	_
37162	delim	 	BLANK	BLANK	_	_	_	_
37163	forme	gras	NC	gras	NC	g=m	PREP(37161)	_
37164	delim	 	BLANK	BLANK	_	_	_	_
37165	forme	et	CC	et	CC	_	COORD(37161)	_
37166	delim	 	BLANK	BLANK	_	_	_	_
37167	forme	parfois	ADV	parfois	ADV	_	MOD(37165)	_
37168	delim	 	BLANK	BLANK	_	_	_	_
37169	forme	en	P	en	P	_	DEP_COORD(37165)	_
37170	delim	 	BLANK	BLANK	_	_	_	_
37171	forme	caractère	NC	caractère	NC	n=s|g=m	PREP(37169)	_
37172	delim	 	BLANK	BLANK	_	_	_	_
37173	forme	plus	ADV	plus	ADV	_	MOD(37175)	_
37174	delim	 	BLANK	BLANK	_	_	_	_
37175	forme	important	ADJ	important	ADJ	n=s|g=m	MOD(37171)	_
37176	delim	 	BLANK	BLANK	_	_	_	_
37177	forme	notamment	ADV	_	ADV	_	MOD(37181)	_
37178	delim	 	BLANK	BLANK	_	_	_	_
37179	forme	le	DET	le	DET	n=s|g=m	DET(37181)	_
37180	delim	 	BLANK	BLANK	_	_	_	_
37181	forme	nombre	NC	nombre	NC	n=s|g=m	MOD(37171)	_
37182	delim	 	BLANK	BLANK	_	_	_	_
37183	forme	de	P	de	P	_	MOD(37159)	_
37184	delim	 	BLANK	BLANK	_	_	_	_
37185	forme	pièce	NC	pièce	NC	n=s|g=f	PREP(37183)	_
37186	delim	 	BLANK	BLANK	_	_	_	_
37187	forme	ou	CC	ou	CC	_	COORD(37159)	_
37188	delim	 	BLANK	BLANK	_	_	_	_
37189	forme	bien	ADV	bien	ADV	_	MOD(37193)	_
37190	delim	 	BLANK	BLANK	_	_	_	_
37191	forme	le	DET	le	DET	n=s|g=m	DET(37193)	_
37192	delim	 	BLANK	BLANK	_	_	_	_
37193	forme	prix	NC	prix	NC	g=m	DEP_COORD(37187)	_
37194	delim	 	BLANK	BLANK	_	_	_	_
37195	forme	de	P	de	P	_	DEP(37193)	_
37196	delim	 	BLANK	BLANK	_	_	_	_
37197	forme	vente	NC	vente	NC	n=s|g=f	PREP(37195)	_
37198	delim	 	BLANK	BLANK	_	_	_	_
37199	delim	.	PONCT	.	_	_	_	_
37200	delim	 	BLANK	BLANK	_	_	_	_
37201	delim	§	DELIM	§	_	_	_	_
37202	delim	 	BLANK	BLANK	_	_	_	_
37203	forme	Le	DET	le	DET	n=s|g=m	DET(37205)	_
37204	delim	 	BLANK	BLANK	_	_	_	_
37205	forme	lexique	NC	lexique	NC	n=s|g=m	SUJ(37217)	_
37206	delim	 	BLANK	BLANK	_	_	_	_
37207	forme	du	P+D	de	P+D	n=s|g=m	DEP(37205)	_
37208	delim	 	BLANK	BLANK	_	_	_	_
37209	forme	commerce	NC	commerce	NC	n=s|g=m	PREP(37207)	_
37210	delim	 	BLANK	BLANK	_	_	_	_
37211	forme	et	CC	et	CC	_	COORD(37205)	_
37212	delim	 	BLANK	BLANK	_	_	_	_
37213	forme	juridique	ADJ	juridique	ADJ	n=s	SUJ(37217)	_
37214	delim	 	BLANK	BLANK	_	_	_	_
37215	forme	est	V	être	V	n=s|t=P|p=3	AUX_TPS(37217)	_
37216	delim	 	BLANK	BLANK	_	_	_	_
37217	forme	utilisé	VPP	utiliser	VPP	n=s|g=m|t=K	ROOT	_
37218	delim	 	BLANK	BLANK	_	_	_	_
37219	forme	dans	P	dans	P	_	MOD(37217)	_
37220	delim	 	BLANK	BLANK	_	_	_	_
37221	forme	notre	DET	notre	DET	n=s|p=1|poss=p	DET(37223)	_
37222	delim	 	BLANK	BLANK	_	_	_	_
37223	forme	pastiche	NC	pastiche	NC	n=s|g=m	PREP(37219)	_
37224	delim	 	BLANK	BLANK	_	_	_	_
37225	delim	,	PONCT	,	_	_	_	_
37226	delim	 	BLANK	BLANK	_	_	_	_
37227	forme	ainsi	ADV	ainsi	ADV	_	MOD(37231)	_
37228	delim	 	BLANK	BLANK	_	_	_	_
37229	forme	on	CLS	on	CLS	n=s|p=3	SUJ(37231)	_
37230	delim	 	BLANK	BLANK	_	_	_	_
37231	forme	peut	V	pouvoir	V	n=s|t=P|p=3	MOD(37217)	_
37232	delim	 	BLANK	BLANK	_	_	_	_
37233	forme	retrouver	VINF	retrouver	VINF	t=W	OBJ(37231)	_
37234	delim	 	BLANK	BLANK	_	_	_	_
37235	forme	des	DET	des	DET	n=p	DET(37237)	_
37236	delim	 	BLANK	BLANK	_	_	_	_
37237	forme	institutions	NC	institution	NC	n=p|g=f	OBJ(37233)	_
37238	delim	 	BLANK	BLANK	_	_	_	_
37239	forme	de	P	de	P	_	DEP(37237)	_
37240	delim	 	BLANK	BLANK	_	_	_	_
37241	forme	vente	NC	vente	NC	n=s|g=f	PREP(37239)	_
37242	delim	 	BLANK	BLANK	_	_	_	_
37243	forme	ainsi	ADV	ainsi	ADV	_	MOD(37233)	_
37244	delim	 	BLANK	BLANK	_	_	_	_
37245	forme	que	CS	que	CS	_	MOD(37233)	_
37246	delim	 	BLANK	BLANK	_	_	_	_
37247	forme	des	DET	des	DET	n=p	DET(37249)	_
37248	delim	 	BLANK	BLANK	_	_	_	_
37249	forme	termes	NC	terme	NC	n=p|g=m	_()	_
37250	delim	 	BLANK	BLANK	_	_	_	_
37251	forme	juridiques	ADJ	juridique	ADJ	n=p	MOD(37249)	_
37252	delim	 	BLANK	BLANK	_	_	_	_
37253	delim	.	PONCT	.	_	_	_	_
37254	delim	 	BLANK	BLANK	_	_	_	_
37255	delim	§	DELIM	§	_	_	_	_
37256	delim	 	BLANK	BLANK	_	_	_	_
37257	forme	Cependant	ADV	cependant	ADV	_	MOD(37271)	_
37258	delim	 	BLANK	BLANK	_	_	_	_
37259	forme	le	DET	le	DET	n=s|g=m	DET(37261)	_
37260	delim	 	BLANK	BLANK	_	_	_	_
37261	forme	lexique	NC	lexique	NC	n=s|g=m	SUJ(37271)	_
37262	delim	 	BLANK	BLANK	_	_	_	_
37263	forme	du	P+D	de	P+D	n=s|g=m	DEP(37261)	_
37264	delim	 	BLANK	BLANK	_	_	_	_
37265	forme	bâtiment	NC	bâtiment	NC	n=s|g=m	PREP(37263)	_
37266	delim	 	BLANK	BLANK	_	_	_	_
37267	forme	est	V	être	V	n=s|t=P|p=3	AUX_TPS(37271)	_
37268	delim	 	BLANK	BLANK	_	_	_	_
37269	forme	aussi	ADV	aussi	ADV	_	MOD(37271)	_
37270	delim	 	BLANK	BLANK	_	_	_	_
37271	forme	complété	VPP	compléter	VPP	n=s|g=m|t=K	ROOT	_
37272	delim	 	BLANK	BLANK	_	_	_	_
37273	forme	par	P	par	P	_	MOD(37271)	_
37274	delim	 	BLANK	BLANK	_	_	_	_
37275	forme	un	DET	un	DET	n=s|g=m	DET(37277)	_
37276	delim	 	BLANK	BLANK	_	_	_	_
37277	forme	lexique	NC	lexique	NC	n=s|g=m	PREP(37273)	_
37278	delim	 	BLANK	BLANK	_	_	_	_
37279	forme	géographique	ADJ	géographique	ADJ	n=s	MOD(37277)	_
37280	delim	 	BLANK	BLANK	_	_	_	_
37281	delim	.	PONCT	.	_	_	_	_
37282	delim	 	BLANK	BLANK	_	_	_	_
37283	delim	§	DELIM	§	_	_	_	_
37284	delim	 	BLANK	BLANK	_	_	_	_
37285	forme	Ainsi	ADV	ainsi	ADV	_	MOD(37295)	_
37286	delim	 	BLANK	BLANK	_	_	_	_
37287	forme	les	DET	les	DET	n=p	DET(37289)	_
37288	delim	 	BLANK	BLANK	_	_	_	_
37289	forme	unités	NC	unité	NC	n=p|g=f	SUJ(37295)	_
37290	delim	 	BLANK	BLANK	_	_	_	_
37291	forme	de	P	de	P	_	DEP(37289)	_
37292	delim	 	BLANK	BLANK	_	_	_	_
37293	forme	mesure	NC	mesure	NC	n=s|g=f	PREP(37291)	_
37294	delim	 	BLANK	BLANK	_	_	_	_
37295	forme	prennent	V	prendre	V	n=p|t=P,S|p=3	ROOT	_
37296	delim	 	BLANK	BLANK	_	_	_	_
37297	forme	une	DET	une	DET	n=s|g=f	DET(37299)	_
37298	delim	 	BLANK	BLANK	_	_	_	_
37299	forme	importance	NC	importance	NC	n=s|g=f	OBJ(37295)	_
37300	delim	 	BLANK	BLANK	_	_	_	_
37301	forme	démesuré	ADJ	démesuré	ADJ	n=s|g=m	MOD(37299)	_
37302	delim	 	BLANK	BLANK	_	_	_	_
37303	delim	.	PONCT	.	_	_	_	_
37304	delim	 	BLANK	BLANK	_	_	_	_
37305	delim	§	DELIM	§	_	_	_	_
37306	delim	 	BLANK	BLANK	_	_	_	_
37307	forme	J'	CLS	je	CLS	n=s|p=1	SUJ(37309)	_
37308	delim	 	BLANK	BLANK	_	_	_	_
37309	forme	ai	V	avoir	V	n=s|t=P|p=1	ROOT	_
37310	delim	 	BLANK	BLANK	_	_	_	_
37311	forme	du	P+D	de	P+D	n=s|g=m	MOD(37309)	_
37312	delim	 	BLANK	BLANK	_	_	_	_
37313	forme	ajouter	VINF	ajouter	VINF	t=W	OBJ(37309)	_
37314	delim	 	BLANK	BLANK	_	_	_	_
37315	forme	un	DET	un	DET	n=s|g=m	DET(37317)	_
37316	delim	 	BLANK	BLANK	_	_	_	_
37317	forme	lexique	NC	lexique	NC	n=s|g=m	OBJ(37313)	_
37318	delim	 	BLANK	BLANK	_	_	_	_
37319	forme	propre	ADJ	propre	ADJ	n=s	MOD(37317)	_
37320	delim	 	BLANK	BLANK	_	_	_	_
37321	forme	à	P	à	P	_	MOD(37313)	_
37322	delim	 	BLANK	BLANK	_	_	_	_
37323	forme	l'	DET	le	DET	n=s	DET(37325)	_
37324	delim	 	BLANK	BLANK	_	_	_	_
37325	forme	Union	NC	union	NC	n=s|g=f	PREP(37321)	_
37326	delim	 	BLANK	BLANK	_	_	_	_
37327	forme	Européenne	NPP	_	NPP	_	MOD(37325)	_
37328	delim	 	BLANK	BLANK	_	_	_	_
37329	delim	,	PONCT	,	_	_	_	_
37330	delim	 	BLANK	BLANK	_	_	_	_
37331	forme	Pour	NPP	_	NPP	_	MOD(37325)	_
37332	delim	 	BLANK	BLANK	_	_	_	_
37333	forme	mettre	VINF	mettre	VINF	t=W	MOD(37313)	_
37334	delim	 	BLANK	BLANK	_	_	_	_
37335	forme	en	P	en	P	_	MOD(37333)	_
37336	delim	 	BLANK	BLANK	_	_	_	_
37337	forme	avant	P	avant	P	_	DEP(37335)	_
37338	delim	 	BLANK	BLANK	_	_	_	_
37339	forme	le	DET	le	DET	n=s|g=m	_()	_
37340	delim	 	BLANK	BLANK	_	_	_	_
37341	forme	coté	ADJ	coter	ADJ	n=s|g=m|t=K	_()	_
37342	delim	 	BLANK	BLANK	_	_	_	_
37343	forme	humoristique	ADJ	humoristique	ADJ	n=s	_()	_
37344	delim	 	BLANK	BLANK	_	_	_	_
37345	forme	j'	CLS	je	CLS	n=s|p=1	_()	_
37346	delim	 	BLANK	BLANK	_	_	_	_
37347	forme	ai	V	avoir	V	n=s|t=P|p=1	_()	_
37348	delim	 	BLANK	BLANK	_	_	_	_
37349	forme	essayer	VINF	essayer	VINF	t=W	OBJ(37347)	_
37350	delim	 	BLANK	BLANK	_	_	_	_
37351	forme	de	P	de	P	_	MOD(37349)	_
37352	delim	 	BLANK	BLANK	_	_	_	_
37353	forme	préserver	VINF	préserver	VINF	t=W	PREP(37351)	_
37354	delim	 	BLANK	BLANK	_	_	_	_
